haditsId,kitabId,indo,arab
568,10,"Telah menceritakan kepada kami ['Imran bin Maisarah] telah menceritakan kepada kami ['Abdul Warits] telah menceritakan kepada kami [Khalid Al Hadza'] dari [Abu Qilabah] dari [Anas bin Malik] berkata, ""Orang-orang menyebut-nyebut tentang api dan lonceng (dalam mengusulkan cara memanggil shalat). Lalu ada juga di antara mereka yang mengusulkan seperti kebiasaan orang-orang Yahudi dan Nahrani. Maka Bilal diperintahkan untuk mengumandangkan adzan dengan dua kali dua kali dan iqamat dengan bilangan ganjil.""","حَدَّثَنَا عِمْرَانُ بْنُ مَيْسَرَةَ حَدَّثَنَا عَبْدُ الْوَارِثِ حَدَّثَنَا خَالِدٌ الْحَذَّاءُ عَنْ أَبِي قِلَابَةَ عَنْ أَنَسِ بْنِ مَالِكٍ قَالَ
ذَكَرُوا النَّارَ وَالنَّاقُوسَ فَذَكَرُوا الْيَهُودَ وَالنَّصَارَى فَأُمِرَ بِلَالٌ أَنْ يَشْفَعَ الْأَذَانَ وَأَنْ يُوتِرَ الْإِقَامَةَ"
569,10,"Telah menceritakan kepada kami [Mahmud bin Ghailan] berkata, telah menceritakan kepada kami [Abdurrazaq] berkata, telah mengabarkan kepada kami [Ibnu Juraij] berkata, telah mengabarkan kepadaku [Nafi'] bahwa [Ibnu 'Umar] berkata, ""Ketika Kaum Muslimin tiba di Madinah, mereka berkumpul untuk shalat dengan cara memperkirakan waktunya, dan tidak ada panggilan untuk pelaksanaan shalat. Suatu hari mereka memperbincangkan masalah tersebut, di antara mereka ada yang mengusulkan lonceng seperi loncengnya Kaum Nashrani dan sebagaian lain mengusulkan untuk meniup terampet sebagaimana Kaum Yahudi. Maka 'Umar pun berkata, ""Mengapa tidak kalian suruh seseorang untuk mengumandangkan panggilan shalat?"" Rasulullah shallallahu 'alaihi wasallam kemudian bersabda: ""Wahai Bilal, bangkit dan serukanlah panggilan shalat.""","حَدَّثَنَا مَحْمُودُ بْنُ غَيْلَانَ قَالَ حَدَّثَنَا عَبْدُ الرَّزَّاقِ قَالَ أَخْبَرَنَا ابْنُ جُرَيْجٍ قَالَ أَخْبَرَنِي نَافِعٌ أَنَّ ابْنَ عُمَرَ كَانَ يَقُولُ
كَانَ الْمُسْلِمُونَ حِينَ قَدِمُوا الْمَدِينَةَ يَجْتَمِعُونَ فَيَتَحَيَّنُونَ الصَّلَاةَ لَيْسَ يُنَادَى لَهَا فَتَكَلَّمُوا يَوْمًا فِي ذَلِكَ فَقَالَ بَعْضُهُمْ اتَّخِذُوا نَاقُوسًا مِثْلَ نَاقُوسِ النَّصَارَى وَقَالَ بَعْضُهُمْ بَلْ بُوقًا مِثْلَ قَرْنِ الْيَهُودِ فَقَالَ عُمَرُ أَوَلَا تَبْعَثُونَ رَجُلًا يُنَادِي بِالصَّلَاةِ فَقَالَ رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ يَا بِلَالُ قُمْ فَنَادِ بِالصَّلَاةِ"
570,10,"Telah menceritakan kepada kami [Sulaiman bin Harb] berkata, telah menceritakan kepada kami [Hammad bin Zaid] dari [Simak bin 'Athiyyah] dari [Ayyub] dari [Abu Qalabah] dari [Anas bin Malik] berkata, ""Bilal diperintahkan untuk mengumandangkan kalimat adzan dengan genap (dua kali dua kali) dan mengganjilkan iqamat, kecuali kalimat iqamat 'Qad qaamatish shalah (shalat telah dikumandangkan) '.""","حَدَّثَنَا سُلَيْمَانُ بْنُ حَرْبٍ قَالَ حَدَّثَنَا حَمَّادُ بْنُ زَيْدٍ عَنْ سِمَاكِ بْنِ عَطِيَّةَ عَنْ أَيُّوبَ عَنْ أَبِي قِلَابَةَ عَنْ أَنَسٍ قَالَ
أُمِرَ بِلَالٌ أَنْ يَشْفَعَ الْأَذَانَ وَأَنْ يُوتِرَ الْإِقَامَةَ إِلَّا الْإِقَامَةَ"
571,10,"Telah menceritakan kepada kami [Muhammad] -yaitu Ibnu Salam- berkata, telah mengabarkan kepada kami ['Abdul Wahhab Ats Tsaqafi] berkata, telah mengabarkan kepada kami [Khalid Al Hadza'] dari [Abu Qilabah] dari [Anas bin Malik] berkata, ""Ketika manusia sudah banyak (yang masuk Islam), ada yang mengusulkan cara memberitahu masuknya waktu shalat dengan sesuatu yang mereka bisa pahami. Maka ada yang mengusulkan dengan menyalakan api dan ada juga yang mengusulkan dengan memukul lonceng. Lalu diperintahlah Bilal untuk mengumandangkan kalimat adzan dengan genap (dua kali dua kali) dan mengganjilkan iqamat.""","حَدَّثَنَا مُحَمَّدٌ هُوَ ابْنُ سَلَامٍ قَالَ أَخْبَرَنَا عَبْدُ الْوَهَّابِ الثَّقَفِيُّ قَالَ أَخْبَرَنَا خَالِدٌ الْحَذَّاءُ عَنْ أَبِي قِلَابَةَ عَنْ أَنَسِ بْنِ مَالِكٍ قَالَ
لَمَّا كَثُرَ النَّاسُ قَالَ ذَكَرُوا أَنْ يَعْلَمُوا وَقْتَ الصَّلَاةِ بِشَيْءٍ يَعْرِفُونَهُ فَذَكَرُوا أَنْ يُورُوا نَارًا أَوْ يَضْرِبُوا نَاقُوسًا فَأُمِرَ بِلَالٌ أَنْ يَشْفَعَ الْأَذَانَ وَأَنْ يُوتِرَ الْإِقَامَةَ"
572,10,"Telah menceritakan kepada kami ['Ali bin 'Abdullah] telah menceritakan kepada kami [Isma'il bin Ibrahim] telah menceritakan kepada kami [Khalid] dari [Abu Qilabah] dari [Anas bin Malik] berkata, ""Bilal diperintahkan untuk mengumandangkan kalimat adzan dengan genap (dua kali dua kali) dan mengganjilkan iqamat."" [Isma'il] berkata, ""Aku sampaikan masalah ini kepada [Ayyub], lalu ia berkata, 'Kecuali kalimat iqamat 'Qad qaamatish shalah (shalat telah dikumandangkan) '.""","حَدَّثَنَا عَلِيُّ بْنُ عَبْدِ اللَّهِ حَدَّثَنَا إِسْمَاعِيلُ بْنُ إِبْرَاهِيمَ حَدَّثَنَا خَالِدٌ عَنْ أَبِي قِلَابَةَ عَنْ أَنَسِ بْنِ مَالِكٍ قَالَ
أُمِرَ بِلَالٌ أَنْ يَشْفَعَ الْأَذَانَ وَأَنْ يُوتِرَ الْإِقَامَةَ
قَالَ إِسْمَاعِيلُ فَذَكَرْتُ لِأَيُّوبَ فَقَالَ إِلَّا الْإِقَامَةَ"
573,10,"Telah menceritakan kepada kami ['Abdullah bin Yusuf] berkata, telah mengabarkan kepada kami [Malik] dari [Abu Az Zinad] dari [Al A'raj] dari [Abu Hurairah], bahwa Rasulullah shallallahu 'alaihi wasallam bersabda: ""Jika panggilan shalat (adzan) dikumandangkan maka setan akan lari sambil mengeluarkan kentut hingga ia tidak mendengar suara adzan. Apabila panggilan adzan telah selesai maka setan akan kembali. Dan bila iqamat dikumandangkan setan kembali berlari dan jika iqamat telah selesai dikumandangkan dia kembali lagi, lalu menyelinap masuk kepada hati seseorang seraya berkata, 'Ingatlah ini dan itu'. Dan terus saja dia melakukan godaan ini hingga seseorang tidak menyadari berapa rakaat yang sudah dia laksanakan dalam shalatnya.""","حَدَّثَنَا عَبْدُ اللَّهِ بْنُ يُوسُفَ قَالَ أَخْبَرَنَا مَالِكٌ عَنْ أَبِي الزِّنَادِ عَنْ الْأَعْرَجِ عَنْ أَبِي هُرَيْرَةَ
أَنَّ رَسُولَ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ قَالَ إِذَا نُودِيَ لِلصَّلَاةِ أَدْبَرَ الشَّيْطَانُ وَلَهُ ضُرَاطٌ حَتَّى لَا يَسْمَعَ التَّأْذِينَ فَإِذَا قَضَى النِّدَاءَ أَقْبَلَ حَتَّى إِذَا ثُوِّبَ بِالصَّلَاةِ أَدْبَرَ حَتَّى إِذَا قَضَى التَّثْوِيبَ أَقْبَلَ حَتَّى يَخْطِرَ بَيْنَ الْمَرْءِ وَنَفْسِهِ يَقُولُ اذْكُرْ كَذَا اذْكُرْ كَذَا لِمَا لَمْ يَكُنْ يَذْكُرُ حَتَّى يَظَلَّ الرَّجُلُ لَا يَدْرِي كَمْ صَلَّى"
574,10,"Telah menceritakan kepada kami ['Abdullah bin Yusuf] berkata, telah mengabarkan kepada kami [Malik] dari [Abdurrahman bin Abdullah bin 'Abdurrahman bin Abu Sha'sha'ah Al Anshari Al Mazini] dari [Bapaknya] bahwa ia mengabarkan kepadanya, bahwa [Abu Sa'id Al Khudri] berkata kepadanya, ""Aku lihat kamu suka kambing dan lembah (pengenmbalaan). Jika kamu sedang mengembala kambingmu atau berada di lembah, lalu kamu mengumandangkan adzan shalat, maka keraskanlah suaramu. Karena tidak ada yang mendengar suara mu'adzin, baik manusia, jin atau apapun dia, kecuali akan menjadi saksi pada hari kiamat."" Abu Sa'id berkata, ""Aku mendengarnya dari Rasulullah shallallahu 'alaihi wasallam.""","حَدَّثَنَا عَبْدُ اللَّهِ بْنُ يُوسُفَ قَالَ أَخْبَرَنَا مَالِكٌ عَنْ عَبْدِ الرَّحْمَنِ بْنِ عَبْدِ اللَّهِ بْنِ عَبْدِ الرَّحْمَنِ بْنِ أَبِي صَعْصَعَةَ الْأَنْصَارِيِّ ثُمَّ الْمَازِنِيِّ عَنْ أَبِيهِ أَنَّهُ أَخْبَرَهُ أَنَّ أَبَا سَعِيدٍ الْخُدْرِيَّ قَالَ لَهُ
إِنِّي أَرَاكَ تُحِبُّ الْغَنَمَ وَالْبَادِيَةَ فَإِذَا كُنْتَ فِي غَنَمِكَ أَوْ بَادِيَتِكَ فَأَذَّنْتَ بِالصَّلَاةِ فَارْفَعْ صَوْتَكَ بِالنِّدَاءِ فَإِنَّهُ لَا يَسْمَعُ مَدَى صَوْتِ الْمُؤَذِّنِ جِنٌّ وَلَا إِنْسٌ وَلَا شَيْءٌ إِلَّا شَهِدَ لَهُ يَوْمَ الْقِيَامَةِ قَالَ أَبُو سَعِيدٍ سَمِعْتُهُ مِنْ رَسُولِ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ"
575,10,"Telah menceritakan kepada kami [Qutaibah bin Sa'id] berkata, telah menceritakan kepada kami [Isma'il bin Ja'far] dari [Humaid] dari [Anas bin Malik], bahwa Nabi shallallahu 'alaihi wasallam jika memerangi suaku kaum bersama kami, maka beliau tidak menyerang kaum tersebut hingga datangnya waktu shubuh (menunggu). Jika mendengar suara adzan, beliau mengurungkannya. Namun bila tidak terdengar suara adzan maka beliau menyerangnya."" Anas bin Malik berkata, ""Maka pada suatu hari kami keluar untuk menyerbu perkampungan Khaibar, kami lantas menunggu hingga malam hari. Ketika datang waktu pagi dan beliau tidak mendengar suara adzan, maka beliau menaiki tunggangannya sementara aku membonceng di belakang Abu Thalhah. Sungguh kakiku menyentuh kaki Nabi shallallahu 'alaihi wasallam."" Anas bin Malik melanjutkan kisahnya, ""Penduduk Khaibar keluar ke arah kami dengan membawa keranjang dan sekop-sekop mereka, ketika mereka melihat Nabi shallallahu 'alaihi wasallam, maka mereka berkata, ""Muhammad! Demi Allah, Muhammad dan pasukannya (datang)!"" Kata Anas, ""Ketika Rasulullah shallallahu 'alaihi wasallam melihat mereka, beliau bersabda: ""Allahu Akbar, Allahu Akbar, hancurlah Khaibar! Sesungguhnya kami, apabila mendatangi perkampungan suatu kaum, maka amat buruklah pagi hari yang dialami orang-orang yang diperingatkan tersebut) ' (Qs. Ash Shaffaat: 177).","حَدَّثَنَا قُتَيْبَةُ بْنُ سَعِيدٍ قَالَ حَدَّثَنَا إِسْمَاعِيلُ بْنُ جَعْفَرٍ عَنْ حُمَيْدٍ عَنْ أَنَسِ بْنِ مَالِكٍ
أَنَّ النَّبِيَّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ كَانَ إِذَا غَزَا بِنَا قَوْمًا لَمْ يَكُنْ يَغْزُو بِنَا حَتَّى يُصْبِحَ وَيَنْظُرَ فَإِنْ سَمِعَ أَذَانًا كَفَّ عَنْهُمْ وَإِنْ لَمْ يَسْمَعْ أَذَانًا أَغَارَ عَلَيْهِمْ قَالَ فَخَرَجْنَا إِلَى خَيْبَرَ فَانْتَهَيْنَا إِلَيْهِمْ لَيْلًا فَلَمَّا أَصْبَحَ وَلَمْ يَسْمَعْ أَذَانًا رَكِبَ وَرَكِبْتُ خَلْفَ أَبِي طَلْحَةَ وَإِنَّ قَدَمِي لَتَمَسُّ قَدَمَ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ قَالَ فَخَرَجُوا إِلَيْنَا بِمَكَاتِلِهِمْ وَمَسَاحِيهِمْ فَلَمَّا رَأَوْا النَّبِيَّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ قَالُوا مُحَمَّدٌ وَاللَّهِ مُحَمَّدٌ وَالْخَمِيسُ قَالَ فَلَمَّا رَآهُمْ رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ قَالَ اللَّهُ أَكْبَرُ اللَّهُ أَكْبَرُ خَرِبَتْ خَيْبَرُ إِنَّا إِذَا نَزَلْنَا بِسَاحَةِ قَوْمٍ
{ فَسَاءَ صَبَاحُ الْمُنْذَرِينَ }"
576,10,"Telah menceritakan kepada kami ['Abdullah bin Yusuf] berkata, telah mengabarkan kepada kami [Malik] dari [Ibnu Syihab] dari ['Atha bin Yazid Al Laitsi] dari [Abu Sa'id Al Khudri], bahwa Rasulullah shallallahu 'alaihi wasallam bersabda: ""Apabila kalian mendengar adzan, maka jawablah seperti apa yang diucapkan mu'adzin.""","حَدَّثَنَا عَبْدُ اللَّهِ بْنُ يُوسُفَ قَالَ أَخْبَرَنَا مَالِكٌ عَنْ ابْنِ شِهَابٍ عَنْ عَطَاءِ بْنِ يَزِيدَ اللَّيْثِيِّ عَنْ أَبِي سَعِيدٍ الْخُدْرِيِّ
أَنَّ رَسُولَ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ قَالَ إِذَا سَمِعْتُمْ النِّدَاءَ فَقُولُوا مِثْلَ مَا يَقُولُ الْمُؤَذِّنُ"
577,10,"Telah menceritakan kepada kami [Mu'adz bin Fadlalah] berkata, telah menceritakan kepada kami [Hisyam] dari [Yahya] dari [Muhammad bin Ibrahim bin Al Harits] berkata, telah menceritakan kepadaku ['Isa bin Thalhah], bahwa pada suatu hari dia mendengar [Mu'awiyyah] mengucapkan seperti (apa yang diucapkan mu'adzin) hingga ucapannya: ""Wa asyhadu anna Muhammadar Rasulullah.""","حَدَّثَنَا مُعَاذُ بْنُ فَضَالَةَ قَالَ حَدَّثَنَا هِشَامٌ عَنْ يَحْيَى عَنْ مُحَمَّدِ بْنِ إِبْرَاهِيمَ بْنِ الْحَارِثِ قَالَ حَدَّثَنِي عِيسَى بْنُ طَلْحَةَ أَنَّهُ سَمِعَ مُعَاوِيَةَ
يَوْمًا فَقَالَ مِثْلَهُ إِلَى قَوْلِهِ وَأَشْهَدُ أَنَّ مُحَمَّدًا رَسُولُ اللَّهِ"
