haditsId,kitabId,indo,arab
6526,72,"Telah menceritakan kepada kami ['Ali bin Abdullah] Telah menceritakan kepada kami [Bisyir bin As Sari] telah menceritakan kepada kami [Nafi' bin Umar] dari [Ibnu Abi Mulaikah] mengatakan, [Asma'] mengatakan dari Nabi shallallahu 'alaihi wasallam; ""aku berada di telagaku menunggu-nunggu orang yang datang kepadaku, tiba-tiba orang di belakangku ditangkap dan dijauhkan dariku sehingga aku berteriak-teriak; 'Itu umatku, itu umatku! ' Tiba-tiba ada suara menjawab; 'Kamu tidak tahu! Mereka berjalan dengan melakukan bid'ah, maksiyat, dan dosa besar'."" Ibnu Abi Mulaikah terus memanjatkan doa; Ya Allah, aku berlindung kepada-MU dari berbalik ke belakang atau terkena hantaman fitnah! ","حَدَّثَنَا عَلِيُّ بْنُ عَبْدِ اللَّهِ حَدَّثَنَا بِشْرُ بْنُ السَّرِيِّ حَدَّثَنَا نَافِعُ بْنُ عُمَرَ عَنْ ابْنِ أَبِي مُلَيْكَةَ قَالَ قَالَتْ أَسْمَاءُ
عَنْ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ قَالَ أَنَا عَلَى حَوْضِي أَنْتَظِرُ مَنْ يَرِدُ عَلَيَّ فَيُؤْخَذُ بِنَاسٍ مِنْ دُونِي فَأَقُولُ أُمَّتِي فَيُقَالُ لَا تَدْرِي مَشَوْا عَلَى الْقَهْقَرَى
قَالَ ابْنُ أَبِي مُلَيْكَةَ اللَّهُمَّ إِنَّا نَعُوذُ بِكَ أَنْ نَرْجِعَ عَلَى أَعْقَابِنَا أَوْ نُفْتَنَ"
6527,72,"Telah menceritakan kepada kami [Musa bin Isma'il] telah menceritakan kepada kami [Abu 'Awanah] dari [Mughirah] dari [Abu Wa`il] mengatakan ' [Abdullah] mengatakan, Nabi shallallahu 'alaihi wasallam bersabda; ""Aku adalah manusia pertama-tama diantara kalian yang menuju telaga, lantas diperlihatkan padaku beberapa orang diantara kalian, hingga jika aku ingin menggandeng mereka, tiba-tiba mereka ditangkap dan dijauhkan dariku, sehingga aku berteriak-teriak 'Ya rabbi, itu sahabatku, ya rabbi, itu sahabatku! ' Allah menjawab; kamu tidak tahu apa yang perbuat sepeninggalmu! '""","حَدَّثَنَا مُوسَى بْنُ إِسْمَاعِيلَ حَدَّثَنَا أَبُو عَوَانَةَ عَنْ مُغِيرَةَ عَنْ أَبِي وَائِلٍ قَالَ قَالَ عَبْدُ اللَّهِ
قَالَ النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ أَنَا فَرَطُكُمْ عَلَى الْحَوْضِ لَيُرْفَعَنَّ إِلَيَّ رِجَالٌ مِنْكُمْ حَتَّى إِذَا أَهْوَيْتُ لِأُنَاوِلَهُمْ اخْتُلِجُوا دُونِي فَأَقُولُ أَيْ رَبِّ أَصْحَابِي يَقُولُ لَا تَدْرِي مَا أَحْدَثُوا بَعْدَكَ"
6528,72,"Telah menceritakan kepada kami [Yahya bin Bukair] telah menceritakan kepada kami [Ya'qub bin Abdurrahman] dari [Abu Hazim] mengatakan aku mendengar [Sahal bin Sa'd] mengatakan, aku mendengar Nabi Shallallahu'alaihiwasallam bersabda; ""Aku manusia pertama-tama diantara kalian yang menuju telaga, barangsiapa mendatanginya, maka tak akan haus selama-lamanya, sungguh beberapa orang menemuiku yang aku mengenal mereka dan juga mereka mengenalku, lantas tiba-tiba aku dan mereka terhalang."" [Abu Hazim] mengatakan; dan [Nu'man bin Abi 'Ayyasy] mendengar aku ketika aku sedang menceritakan kepada mereka hadits ini, lantas ia bertanya kepadaku; 'kamu mendengar dari [Sahal] ' Kujawab; 'Iya.' Ia katakan; 'Dan saya bersaksi kepada [Abu Sa'id Al Khudzri], sungguh aku mendengarnya dengan tambahan redaksi; ""Mereka adalah dari ummatku' lantas ada suara yang menjawab; kamu tidak tahu perubahan yang mereka lakukan sepeninggalmu! Sehingga aku berkata; 'Celaka,, celaka bagi siapa saja yang mengganti agama sepeninggalku!""","حَدَّثَنَا يَحْيَى بْنُ بُكَيْرٍ حَدَّثَنَا يَعْقُوبُ بْنُ عَبْدِ الرَّحْمَنِ عَنْ أَبِي حَازِمٍ قَالَ سَمِعْتُ سَهْلَ بْنَ سَعْدٍ يَقُولُ
سَمِعْتُ النَّبِيَّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ يَقُولُ أَنَا فَرَطُكُمْ عَلَى الْحَوْضِ فَمَنْ وَرَدَهُ شَرِبَ مِنْهُ وَمَنْ شَرِبَ مِنْهُ لَمْ يَظْمَأْ بَعْدَهُ أَبَدًا لَيَرِدُ عَلَيَّ أَقْوَامٌ أَعْرِفُهُمْ وَيَعْرِفُونِي ثُمَّ يُحَالُ بَيْنِي وَبَيْنَهُمْ
قَالَ أَبُو حَازِمٍ فَسَمِعَنِي النُّعْمَانُ بْنُ أَبِي عَيَّاشٍ وَأَنَا أُحَدِّثُهُمْ هَذَا فَقَالَ هَكَذَا سَمِعْتَ سَهْلًا فَقُلْتُ نَعَمْ قَالَ وَأَنَا أَشْهَدُ عَلَى أَبِي سَعِيدٍ الْخُدْرِيِّ لَسَمِعْتُهُ يَزِيدُ فِيهِ قَالَ إِنَّهُمْ مِنِّي فَيُقَالُ إِنَّكَ لَا تَدْرِي مَا بَدَّلُوا بَعْدَكَ فَأَقُولُ سُحْقًا سُحْقًا لِمَنْ بَدَّلَ بَعْدِي"
6529,72,"Telah menceritakan kepada kami [Musaddad] telah menceritakan kepada kami [Yahya bin Sa'id Al Qaththan] telah menceritakan kepada kami [Al A'masy] telah menceritakan kepada kami [Zaid bin Wahab] aku mendengar [Abdullah] mengatakan; Rasulullah shallallahu 'alaihi wasallam bersabda kepada kami; ""Kalian akan menyaksikan sikap-sikap egois sepeninggalku, dan beberapa perkara yang kalian ingkari."" Para sahabat bertanya; 'Lantas bagaimana anda menyuruh kami ya Rasulullah! ' Nabi menjawab; ""Tunaikanlah hak mereka dan mintalah kepada Allah hakmu!""","حَدَّثَنَا مُسَدَّدٌ حَدَّثَنَا يَحْيَى بْنُ سَعِيدٍ الْقَطَّانُ حَدَّثَنَا الْأَعْمَشُ حَدَّثَنَا زَيْدُ بْنُ وَهْبٍ سَمِعْتُ عَبْدَ اللَّهِ قَالَ
قَالَ لَنَا رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ إِنَّكُمْ سَتَرَوْنَ بَعْدِي أَثَرَةً وَأُمُورًا تُنْكِرُونَهَا قَالُوا فَمَا تَأْمُرُنَا يَا رَسُولَ اللَّهِ قَالَ أَدُّوا إِلَيْهِمْ حَقَّهُمْ وَسَلُوا اللَّهَ حَقَّكُمْ"
6530,72,"Telah menceritakan kepada kami [Musaddad] telah menceritakan kepada kami ['Abdul warits] dari [Al Ja'd] dari [Abu Raja'] dari [Ibnu 'Abbas] dari Nabi shallallahu 'alaihi wasallam bersabda; ""Siapa yang tidak menyukai kebijakan amir (pemimpinnya) hendaklah bersabar, sebab siapapun yang keluar dari ketaatan kepada amir sejengkal, ia mati dalam jahiliyah.""","حَدَّثَنَا مُسَدَّدٌ حَدَّثَنَا عَبْدُ الْوَارِثِ عَنْ الْجَعْدِ عَنْ أَبِي رَجَاءٍ عَنْ ابْنِ عَبَّاسٍ
عَنْ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ قَالَ مَنْ كَرِهَ مِنْ أَمِيرِهِ شَيْئًا فَلْيَصْبِرْ فَإِنَّهُ مَنْ خَرَجَ مِنْ السُّلْطَانِ شِبْرًا مَاتَ مِيتَةً جَاهِلِيَّةً"
6531,72,"Telah menceritakan kepada kami [Abu Nu'man] telah menceritakan kepada kami [Hammad bin Zaid] dari [Alja'd Abi Utsman] telah menceritakan kepadaku [Abu Raja' Al 'utharidi] mengtakan, aku mendengar [Ibnu Abbas] radliallahu 'anhuma dari Nabi Shallallahu'alaihiwasallam bersabda; ""Siapapun yang melihat sesuatu dari pemimpinnya yang tak disukainya, hendaklah ia bersabar terhadapnya, sebab siapa yang memisahkan diri sejengkal dari jama'ah, kecuali dia mati dalam jahiliyah.""","حَدَّثَنَا أَبُو النُّعْمَانِ حَدَّثَنَا حَمَّادُ بْنُ زَيْدٍ عَنْ الْجَعْدِ أَبِي عُثْمَانَ حَدَّثَنِي أَبُو رَجَاءٍ الْعُطَارِدِيُّ قَالَ سَمِعْتُ ابْنَ عَبَّاسٍ رَضِيَ اللَّهُ عَنْهُمَا
عَنْ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ قَالَ مَنْ رَأَى مِنْ أَمِيرِهِ شَيْئًا يَكْرَهُهُ فَلْيَصْبِرْ عَلَيْهِ فَإِنَّهُ مَنْ فَارَقَ الْجَمَاعَةَ شِبْرًا فَمَاتَ إِلَّا مَاتَ مِيتَةً جَاهِلِيَّةً"
6532,72,"Telah menceritakan kepada kami [Isma'il] telah menceritakan kepadaku [Ibnu Wahb] dari [Amru] dari [Bukair] dari [Busr bin Sa'id] dari [Junadah bin Umayyah] mengatakan, kami berkunjung ke [Ubadah bin Shamit] yang ketika itu sedang sakit. Kami menyapa; 'semoga Allah menyembuhkanmu, ceritakan kepada kami sebuah Hadits, yang kiranya Allah memberimu manfaat karenanya, yang engkau dengar dari Nabi shallallahu 'alaihi wasallam! ' Ia menjawab; 'Nabi shallallahu 'alaihi wasallam memanggil kami sehingga kami berbaiat kepada beliau.' Ubadah melanjutkan; diantara janji yang beliau ambil dari kami adalah, agar kami berbaiat kepada beliau untuk senantiasa mendengar dan ta'at, saat giat mapun malas, dan saat kesulitan maupun kesusahan, lebih mementingkan urusan bersama, serta agar kami tidak mencabut urusan dari ahlinya kecuali jika kalian melihat kekufuran yang terang-terangan, yang pada kalian mempunyai alasan yang jelas dari Allah.'","حَدَّثَنَا إِسْمَاعِيلُ حَدَّثَنِي ابْنُ وَهْبٍ عَنْ عَمْرٍو عَنْ بُكَيْرٍ عَنْ بُسْرِ بْنِ سَعِيدٍ عَنْ جُنَادَةَ بْنِ أَبِي أُمَيَّةَ قَالَ دَخَلْنَا عَلَى عُبَادَةَ بْنِ الصَّامِتِ
وَهُوَ مَرِيضٌ قُلْنَا أَصْلَحَكَ اللَّهُ حَدِّثْ بِحَدِيثٍ يَنْفَعُكَ اللَّهُ بِهِ سَمِعْتَهُ مِنْ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ قَالَ دَعَانَا النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ فَبَايَعْنَاهُ فَقَالَ فِيمَا أَخَذَ عَلَيْنَا أَنْ بَايَعَنَا عَلَى السَّمْعِ وَالطَّاعَةِ فِي مَنْشَطِنَا وَمَكْرَهِنَا وَعُسْرِنَا وَيُسْرِنَا وَأَثَرَةً عَلَيْنَا وَأَنْ لَا نُنَازِعَ الْأَمْرَ أَهْلَهُ إِلَّا أَنْ تَرَوْا كُفْرًا بَوَاحًا عِنْدَكُمْ مِنْ اللَّهِ فِيهِ بُرْهَانٌ"
6533,72,"Telah menceritakan kepada kami [Muhammad bin 'Ar'arah] telah menceritakan kepada kami [Syu'bah] dari [Qatadah] dari [Anas bin Malik] dari [Usaid bin Hudhair], ada seseorang yang menemui Nabi shallallahu 'alaihi wasallam dan berujar; 'Wahai Rasulullah, engkau mempekerjakan si fulan namun engkau tidak mempekerjakan aku? ' maka Nabi menjawab; ""kalian sepeninggalku akan melihat sifat-sifat egoisme, maka bersabarlah hingga kalian menemuiku.""","حَدَّثَنَا مُحَمَّدُ بْنُ عَرْعَرَةَ حَدَّثَنَا شُعْبَةُ عَنْ قَتَادَةَ عَنْ أَنَسِ بْنِ مَالِكٍ عَنْ أُسَيْدِ بْنِ حُضَيْرٍ
أَنَّ رَجُلًا أَتَى النَّبِيَّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ فَقَالَ يَا رَسُولَ اللَّهِ اسْتَعْمَلْتَ فُلَانًا وَلَمْ تَسْتَعْمِلْنِي قَالَ إِنَّكُمْ سَتَرَوْنَ بَعْدِي أَثَرَةً فَاصْبِرُوا حَتَّى تَلْقَوْنِي"
6534,72,"Telah menceritakan kepada kami [Musa bin Isma'il] telah menceritakan kepada kami [Amru bin Yahya bin Sa'id bin Amru bin Sa'id] mengatakan, telah mengabarkan kepadaku [ayahku] mengatakan, pernah aku duduk bersama [Abu Hurairah] di masjid Nabi shallallahu 'alaihi wasallam di Madinah. Pada saat itu kami juga bersama Marwan. Abu Hurairah mengatakan; 'Aku mendengar seorang yang jujur menyampaikan, dan berita yang dibawanya adalah benar (Muhammad) mengatakan: ""Kebinasaan umatku di tangan anak-anak muda Qurays."" Spontan Marwan berseru; 'Kiranya laknat Allah tertimpa kepada mereka, anak-anak muda itu! ' Lantas Abu Hurairah mengatakan 'Kalau aku berkenan mengatakan bani fulan, bani fulan, niscaya kulakukan! ' Kemudian aku keluar (mengadakan perjalanan) bersama kakekku ke bani marwan ketika menjadi raja-raja Syam, dan jika ia melihat mereka, mereka adalah anak-anak muda yang masih belia, ia mengatakan kepada kami; 'bisa jadi mereka itu adalah diantara mereka itu (yang disebutkan dalam sabda Nabi).' Maka kami menjawab; 'Engkau lebih tahu! '","حَدَّثَنَا مُوسَى بْنُ إِسْمَاعِيلَ حَدَّثَنَا عَمْرُو بْنُ يَحْيَى بْنِ سَعِيدِ بْنِ عَمْرِو بْنِ سَعِيدٍ قَالَ أَخْبَرَنِي جَدِّي قَالَ كُنْتُ جَالِسًا مَعَ أَبِي هُرَيْرَةَ
فِي مَسْجِدِ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ بِالْمَدِينَةِ وَمَعَنَا مَرْوَانُ قَالَ أَبُو هُرَيْرَةَ سَمِعْتُ الصَّادِقَ الْمَصْدُوقَ يَقُولُ هَلَكَةُ أُمَّتِي عَلَى يَدَيْ غِلْمَةٍ مِنْ قُرَيْشٍ فَقَالَ مَرْوَانُ لَعْنَةُ اللَّهِ عَلَيْهِمْ غِلْمَةً فَقَالَ أَبُو هُرَيْرَةَ لَوْ شِئْتُ أَنْ أَقُولَ بَنِي فُلَانٍ وَبَنِي فُلَانٍ لَفَعَلْتُ فَكُنْتُ أَخْرُجُ مَعَ جَدِّي إِلَى بَنِي مَرْوَانَ حِينَ مُلِّكُوا بِالشَّأْمِ فَإِذَا رَآهُمْ غِلْمَانًا أَحْدَاثًا قَالَ لَنَا عَسَى هَؤُلَاءِ أَنْ يَكُونُوا مِنْهُمْ قُلْنَا أَنْتَ أَعْلَمُ"
6535,72,"Telah menceritakan kepada kami [Malik bin Isma'il] telah menceritakan kepada kami [Ibnu 'Uyainah], bahwasanya ia mendengar [Az Zuhri] dari ['Urwah] dari [Zainab binti Ummu Salamah] dari [Ummu Habibah] dari [Zainab binti Jahsy] rdhiyallahu'anhuna, ia mengatakan; Nabi shallallahu 'alaihi wasallam bangun tidur dalam keadaan wajahnya memerah seraya mengucapkan: ""laa-ilaaha-illallah, celaka bangsa arab karena keburukan yang telah dekat, hari ini telah dibuka benteng Ya'juj dan Ma'juj seperti ini"" --Sedang Sufyan menyatakan secara pasti jumlahnya yaitu sembilan puluh atau seratus-maka beliau di tanya; 'Apakah kita juga akan binasa sedang diantara kita masih ada orang-orang yang shalih? ' Nabi menjawab; ""Iya, jika kejahatan telah mewabah.""","حَدَّثَنَا مَالِكُ بْنُ إِسْمَاعِيلَ حَدَّثَنَا ابْنُ عُيَيْنَةَ أَنَّهُ سَمِعَ الزُّهْرِيَّ عَنْ عُرْوَةَ عَنْ زَيْنَبَ بِنْتِ أُمِّ سَلَمَةَ عَنْ أُمِّ حَبِيبَةَ عَنْ زَيْنَبَ بِنْتِ جَحْشٍ رَضِيَ اللَّهُ عَنْهُنَّ أَنَّهَا قَالَتْ
اسْتَيْقَظَ النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ مِنْ النَّوْمِ مُحْمَرًّا وَجْهُهُ يَقُولُ لَا إِلَهَ إِلَّا اللَّهُ وَيْلٌ لِلْعَرَبِ مِنْ شَرٍّ قَدْ اقْتَرَبَ فُتِحَ الْيَوْمَ مِنْ رَدْمِ يَأْجُوجَ وَمَأْجُوجَ مِثْلُ هَذِهِ وَعَقَدَ سُفْيَانُ تِسْعِينَ أَوْ مِائَةً قِيلَ أَنَهْلِكُ وَفِينَا الصَّالِحُونَ قَالَ نَعَمْ إِذَا كَثُرَ الْخَبَثُ"
