haditsId,kitabId,indo,arab
2085,19,"Telah menceritakan kepada kami ['Amru bin Zurarah] telah mengabarkan kepada kami [Isma'il bin 'Ulayyah] telah mengabarkan kepada kami [Ibnu Abi Najih] dari ['Abdullah bin Katsir] dari [Abu Al Minhal] dari [Ibnu 'Abbas radliallahu 'anhuma] berkata: Ketika Rasulullah shallallahu 'alaihi wasallam tiba di Madinah orang-orang mempraktekan jual beli buah-buahan dengan sistim salaf, yaitu membayar dimuka dan diterima barangnya setelah kurun waktu satu atau dua tahun kemudian atau katanya dua atau tiga tahun kemudian. Isma'il ragu dalam hal ini. Maka Beliau bersabda: ""Siapa yang mempraktekkan salaf dalam jual beli buah-buahan hendaklah dilakukannya dengan takaran dan timbangan yang diketahui (pasti) "". Telah menceritakan kepada kami [Muhammad] telah mengabarkan kepada kami [Isma'il] dari [Ibnu Abi Najih] seperti redaksi hadits ini: ""dengan takaran dan timbangan yang diketahui (pasti) "". ","حَدَّثَنَا عَمْرُو بْنُ زُرَارَةَ أَخْبَرَنَا إِسْمَاعِيلُ بْنُ عُلَيَّةَ أَخْبَرَنَا ابْنُ أَبِي نَجِيحٍ عَنْ عَبْدِ اللَّهِ بْنِ كَثِيرٍ عَنْ أَبِي الْمِنْهَالِ عَنْ ابْنِ عَبَّاسٍ رَضِيَ اللَّهُ عَنْهُمَا قَالَ
قَدِمَ رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ الْمَدِينَةَ وَالنَّاسُ يُسْلِفُونَ فِي الثَّمَرِ الْعَامَ وَالْعَامَيْنِ أَوْ قَالَ عَامَيْنِ أَوْ ثَلَاثَةً شَكَّ إِسْمَاعِيلُ فَقَالَ مَنْ سَلَّفَ فِي تَمْرٍ فَلْيُسْلِفْ فِي كَيْلٍ مَعْلُومٍ وَوَزْنٍ مَعْلُومٍ
حَدَّثَنَا مُحَمَّدٌ أَخْبَرَنَا إِسْمَاعِيلُ عَنْ ابْنِ أَبِي نَجِيحٍ بِهَذَا فِي كَيْلٍ مَعْلُومٍ وَوَزْنٍ مَعْلُومٍ"
2086,19,"Telah menceritakan kepada kami [Shadaqah] telah mengabarkan kepada kami [Ibnu 'Uyainah] telah mengabarkan kepada kami [Ibnu Abi Najih] dari ['Abdullah bin Katsir] dari [Abu Al Minhal] dari [Ibnu 'Abbas radliallahu 'anhuma] berkata: Ketika Rasulullah shallallahu 'alaihi wasallam tiba di Madinah, mereka (penduduk Madinah) mempraktekan jual beli buah-buahan dengan sistim salaf, yaitu membayar dimuka dan diterima barangnya setelah kurun waktu dua atau tiga tahun kemudian, Maka Beliau bersabda: ""Siapa yang mempraktekkan salaf dalam jual beli buah-buahan hendaklah dilakukannya dengan takaran yang diketahui dan timbangan yang diketahui, serta sampai waktu yang di ketahui"". Telah menceritakan kepada kami [Ali] telah mengabarkan kepada kami [Sufyan], dia berkata; telah menceritakan kepadaku [Ibnu Abi Najih], dan beliau bersabda: ""maka hendaklah melakukan salaf dengan timbangan yang di ketahui dan sampai waktu yang di ketahui."" Telah menceritakan kepada kami [Qutaibah] telah mengabarkan kepada kami [Sufyan] dari [Ibnu Abi Najih] dari [Abdullah bin Katsir], dari [Abu Minhal], dia berkata; aku mendengar ['Ibnu Abbas] radliallahu 'anhuma berkata; Nabi shallallahu 'alaihi wasallam tiba di Madinah, dan beliau bersabda: ""dengan takaran yang diketahui dan sampai waktu yang diketahui (pasti) "".","حَدَّثَنَا صَدَقَةُ أَخْبَرَنَا ابْنُ عُيَيْنَةَ أَخْبَرَنَا ابْنُ أَبِي نَجِيحٍ عَنْ عَبْدِ اللَّهِ بْنِ كَثِيرٍ عَنْ أَبِي الْمِنْهَالِ عَنْ ابْنِ عَبَّاسٍ رَضِيَ اللَّهُ عَنْهُمَا قَالَ
قَدِمَ النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ الْمَدِينَةَ وَهُمْ يُسْلِفُونَ بِالتَّمْرِ السَّنَتَيْنِ وَالثَّلَاثَ فَقَالَ مَنْ أَسْلَفَ فِي شَيْءٍ فَفِي كَيْلٍ مَعْلُومٍ وَوَزْنٍ مَعْلُومٍ إِلَى أَجَلٍ مَعْلُومٍ
حَدَّثَنَا عَلِيٌّ حَدَّثَنَا سُفْيَانُ قَالَ حَدَّثَنِي ابْنُ أَبِي نَجِيحٍ وَقَالَ فَليُسْلِفْ فِي كَيْلٍ مَعْلُومٍ إِلَى أَجَلٍ مَعْلُومٍ حَدَّثَنَا قُتَيْبَةُ حَدَّثَنَا سُفْيَانُ عَنْ ابْنِ أَبِي نَجِيحٍ عَنْ عَبْدِ اللَّهِ بْنِ كَثِيرٍ عَنْ أَبِي الْمِنْهَالِ قَالَ سَمِعْتُ ابْنَ عَبَّاسٍ رَضِيَ اللَّهُ عَنْهُمَا يَقُولُ قَدِمَ النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ وَقَالَ فِي كَيْلٍ مَعْلُومٍ وَوَزْنٍ مَعْلُومٍ إِلَى أَجَلٍ مَعْلُومٍ"
2087,19,"Telah menceritakan kepada kami [Abu Al Walid] telah menceritakan kepada kami [Syu'bah] dari [Ibnu Abi Al Mujalid] dan telah menceritakan kepada kami [Yahya] telah menceritakan kepada kami [Waki'] dari [Syu'bah] dari [Muhammad bin Abi Al Mujalid] telah menceritakan kepada kami [Hafsh bin 'Umar] telah menceritakan kepada kami [Syu'bah] berkata, telah mengabarkan kepada saya [Muhammad] atau 'Abdullah bin Abi Al Mujalid berkata; 'Abdullah bin Syaddad bin Al Haad berselisih dengan Abu Burdah tentang sistim jual beli salaf kemudian mereka mengutus aku kepada [Ibnu Abi Aufaa] radliallahu 'anhu, lalu aku tanyakan kepadanya, maka dia berkata: ""Kami pernah mempraktekkan salaf di masa Rasulullah shallallahu 'alaihi wasallam, Abu Bakar, 'Umar pada biji gandum, padi, anggur kering (kismis) dan kurma"". Aku juga menanyakan hal ini kepada [Ibnu Abzaa] lalu dia berkata seperti itu pula. ","حَدَّثَنَا أَبُو الْوَلِيدِ حَدَّثَنَا شُعْبَةُ عَنْ ابْنِ أَبِي الْمُجَالِدِ و حَدَّثَنَا يَحْيَى حَدَّثَنَا وَكِيعٌ عَنْ شُعْبَةَ عَنْ مُحَمَّدِ بْنِ أَبِي الْمُجَالِدِ حَدَّثَنَا حَفْصُ بْنُ عُمَرَ حَدَّثَنَا شُعْبَةُ قَالَ أَخْبَرَنِي مُحَمَّدٌ أَوْ عَبْدُ اللَّهِ بْنُ أَبِي الْمُجَالِدِ قَالَ اخْتَلَفَ عَبْدُ اللَّهِ بْنُ شَدَّادِ بْنِ الْهَادِ وَأَبُو بُرْدَةَ فِي السَّلَفِ فَبَعَثُونِي إِلَى ابْنِ أَبِي أَوْفَى رَضِيَ اللَّهُ عَنْهُ فَسَأَلْتُهُ فَقَالَ
إِنَّا كُنَّا نُسْلِفُ عَلَى عَهْدِ رَسُولِ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ وَأَبِي بَكْرٍ وَعُمَرَ فِي الْحِنْطَةِ وَالشَّعِيرِ وَالزَّبِيبِ وَالتَّمْرِ
وَسَأَلْتُ ابْنَ أَبْزَى فَقَالَ مِثْلَ ذَلِكَ"
2088,19,"Telah menceritakan kepada kami [Musa bin Isma'il] telah menceritakan kepada kami ['Abdul Wahid] telah menceritakan kepada kami [Asy-Syaibaniy] telah menceritakan kepada kami [Muhammad bin Abi Al Mujalid] berkata; 'Abdullah bin Syaddad dan Abu Burdah mengutusku untuk menemui ['Abdullah bin Abi Aufaa] radliallahu 'anhuma dan keduanya berkata; Tanyakanlah kepadanya apakah para sahabat Nabi shallallahu 'alaihi wasallam di zaman Nabi shallallahu 'alaihi wasallam mempraktekkan jual beli salaf pada biji gandum?"" Berkata 'Abdullah; ""Kami mempraktekkan salaf dengan orang-orang blasteran bangsa Syam pada biji gandum, beras dan kismis dengan takaran yang pasti sampai waktu yang pasti pula"". Aku tanyakan: ""Kepada siapa asalnya diserahkan?. Dia berkata: ""Kami tidak pernah menanyakan hal ini kepada mereka"". Kemudian keduanya mengutus aku untuk menemui ['Abdurrahman bin Abzaa] lalu aku tanyakan, maka dia berkata: ""Para sahabat Nabi shallallahu 'alaihi wasallam mempraktekkan salaf di zaman Nabi shallallahu 'alaihi wasallam dan kami tidak pernah menanyakan kepada mereka apakah mereka memiliki pertanian atau tidak?"" Telah menceritakan kepada kami [Ishaq] telah menceritakan kepada kami [Khalid bin 'Abdullah] dari [Asy-Syaibaniy] dari [Muhammad bin Abi Mujalid] dengan redaksi seperti ini dan dia berkata: ""Kami mempraktekkan salaf pada biji gandum. Dan berkata, ['Abdullah bin Al Walid] dari [Sufyan] telah menceritakan kepada kami [Asy-Syaibaniy] dan berkata: ""Dan juga pada kismis"". Telah menceritakan kepada kami [Quaibah] telah menceritakan kepada kami [Jarir] dari [Asy-Syaibaniy] dan berkata: ""Pada biji gandum, padi dan kismis"". ","حَدَّثَنَا مُوسَى بْنُ إِسْمَاعِيلَ حَدَّثَنَا عَبْدُ الْوَاحِدِ حَدَّثَنَا الشَّيْبَانِيُّ حَدَّثَنَا مُحَمَّدُ بْنُ أَبِي الْمُجَالِدِ قَالَ بَعَثَنِي عَبْدُ اللَّهِ بْنُ شَدَّادٍ وَأَبُو بُرْدَةَ إِلَى عَبْدِ اللَّهِ بْنِ أَبِي أَوْفَى رَضِيَ اللَّهُ عَنْهُمَا فَقَالَا سَلْهُ
هَلْ كَانَ أَصْحَابُ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ فِي عَهْدِ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ يُسْلِفُونَ فِي الْحِنْطَةِ قَالَ عَبْدُ اللَّهِ كُنَّا نُسْلِفُ نَبِيطَ أَهْلِ الشَّأْمِ فِي الْحِنْطَةِ وَالشَّعِيرِ وَالزَّيْتِ فِي كَيْلٍ مَعْلُومٍ إِلَى أَجَلٍ مَعْلُومٍ قُلْتُ إِلَى مَنْ كَانَ أَصْلُهُ عِنْدَهُ قَالَ مَا كُنَّا نَسْأَلُهُمْ عَنْ ذَلِكَ
ثُمَّ بَعَثَانِي إِلَى عَبْدِ الرَّحْمَنِ بْنِ أَبْزَى فَسَأَلْتُهُ فَقَالَ كَانَ أَصْحَابُ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ يُسْلِفُونَ عَلَى عَهْدِ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ وَلَمْ نَسْأَلْهُمْ أَلَهُمْ حَرْثٌ أَمْ لَا حَدَّثَنَا إِسْحَاقُ حَدَّثَنَا خَالِدُ بْنُ عَبْدِ اللَّهِ عَنْ الشَّيْبَانِيِّ عَنْ مُحَمَّدِ بْنِ أَبِي مُجَالِدٍ بِهَذَا وَقَالَ فَنُسْلِفُهُمْ فِي الْحِنْطَةِ وَالشَّعِيرِ وَقَالَ عَبْدُ اللَّهِ بْنُ الْوَلِيدِ عَنْ سُفْيَانَ حَدَّثَنَا الشَّيْبَانِيُّ وَقَالَ وَالزَّيْتِ حَدَّثَنَا قُتَيْبَةُ حَدَّثَنَا جَرِيرٌ عَنْ الشَّيْبَانِيِّ وَقَالَ فِي الْحِنْطَةِ وَالشَّعِيرِ وَالزَّبِيبِ"
2089,19,"Telah menceritakan kepada kami [Adam] telah menceritakan kepada kami [Syu'bah] telah mengabarkan kepada kami ['Amru] berkata; Aku mendengar [Abu Al Bakhtariy Ath-Tho'iy] berkata: ""Aku bertanya kepada [Ibnu 'Abbas radliallahu 'anhuma] tentang As-Salam pada pohon kurma. Maka dia berkata: ""Nabi shallallahu 'alaihi wasallam telah melarang menjual pohon kurma hingga buahnya layak dimakan dan ditimbang"". Berkata, seseorang: ""Bagaimana caranya ditimbang?"" Berkata, seseorang yang ada di sebelahnya: ""Hingga bisa dipelihara (dismpan). Dan berkata, [Mu'adz] telah menceritakan kepada kami [Syu'bah] dari ['Amru] berkata, [Abu Al Bakhtariy] aku mendengar [Ibnu 'Abbas radliallahu 'anhuma] berkata: ""Nabi shallallahu 'alaihi wasallam melarang hal yang semacam itu"".","حَدَّثَنَا آدَمُ حَدَّثَنَا شُعْبَةُ أَخْبَرَنَا عَمْرٌو قَالَ سَمِعْتُ أَبَا الْبَخْتَرِيِّ الطَّائِيَّ قَالَ سَأَلْتُ ابْنَ عَبَّاسٍ رَضِيَ اللَّهُ عَنْهُمَا
عَنْ السَّلَمِ فِي النَّخْلِ قَالَ نَهَى النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ عَنْ بَيْعِ النَّخْلِ حَتَّى يُوكَلَ مِنْهُ وَحَتَّى يُوزَنَ فَقَالَ الرَّجُلُ وَأَيُّ شَيْءٍ يُوزَنُ قَالَ رَجُلٌ إِلَى جَانِبِهِ حَتَّى يُحْرَزَ
وَقَالَ مُعَاذٌ حَدَّثَنَا شُعْبَةُ عَنْ عَمْرٍو قَالَ أَبُو الْبَخْتَرِيِّ سَمِعْتُ ابْنَ عَبَّاسٍ رَضِيَ اللَّهُ عَنْهُمَا نَهَى النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ مِثْلَهُ"
2090,19,"Telah menceritakan kepada kami [Abu Al Walid] telah menceritakan kepada kami [Syu'bah] dari ['Amru] dari [Abu Al Bakhtariy] berkata: ""Aku bertanya kepada [Ibnu'Umar radliallahu 'anhuma] tentang As-Salam pada pohon kurma. Maka dia berkata: ""Dilarang menjual pohon kurma hingga buahnya baik (bisa dimakan) dan dilarang pula menjual emas dengan cara tempo"". Dan aku bertanya kepada [Ibnu 'Abbas radliallahu 'anhu] tentang As-Salam pada pohon kurma. Maka dia menjawab: ""Nabi shallallahu 'alaihi wasallam melarang jual beli pohon kurma hingga buahnya bisa dimakan atau dapat dimakan dan hingga ditimbang"".","حَدَّثَنَا أَبُو الْوَلِيدِ حَدَّثَنَا شُعْبَةُ عَنْ عَمْرٍو عَنْ أَبِي الْبَخْتَرِيِّ قَالَ سَأَلْتُ ابْنَ عُمَرَ رَضِيَ اللَّهُ عَنْهُمَا
عَنْ السَّلَمِ فِي النَّخْلِ فَقَالَ نُهِيَ عَنْ بَيْعِ النَّخْلِ حَتَّى يَصْلُحَ وَعَنْ بَيْعِ الْوَرِقِ نَسَاءً بِنَاجِزٍ
وَسَأَلْتُ ابْنَ عَبَّاسٍ عَنْ السَّلَمِ فِي النَّخْلِ فَقَالَ نَهَى النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ عَنْ بَيْعِ النَّخْلِ حَتَّى يُؤْكَلَ مِنْهُ أَوْ يَأْكُلَ مِنْهُ وَحَتَّى يُوزَنَ"
2091,19,"Telah menceritakan kepada kami [Muhammad bin BAsysyar] telah menceritakan kepada kami [Ghundar] telah menceritakan kepada kami [Syu'bah] dari ['Amru] dari [Abu Al Bakhtariy]: ""Aku bertanya kepada [Ibnu'Umar radliallahu 'anhuma] tentang As-Salam pada pohon kurma. Maka dia berkata: ""Nabi shallallahu 'alaihi wasallam telah melarang menjual buah-buahan hingga buahnya telah baik dan melarang menjual emas dengan emas dengan cara tempo"". Dan aku bertanya kepada [Ibnu 'Abbas radliallahu 'anhu], maka dia berkata: ""Nabi shallallahu 'alaihi wasallam melarang jual beli pohon kurma hingga buahnya bisa dimakan atau dapat dimakan dan hingga ditimbang"". Aku bertanya: ""Bagaimana caranya ditimbang?"" Berkata seseorang yang ada di sebelahnya: ""Hingga bisa dipelihara (disimpan) "". ","حَدَّثَنَا مُحَمَّدُ بْنُ بَشَّارٍ حَدَّثَنَا غُنْدَرٌ حَدَّثَنَا شُعْبَةُ عَنْ عَمْرٍو عَنْ أَبِي الْبَخْتَرِيِّ سَأَلْتُ ابْنَ عُمَرَ رَضِيَ اللَّهُ عَنْهُمَا
عَنْ السَّلَمِ فِي النَّخْلِ فَقَالَ نَهَى النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ عَنْ بَيْعِ الثَّمَرِ حَتَّى يَصْلُحَ وَنَهَى عَنْ الْوَرِقِ بِالذَّهَبِ نَسَاءً بِنَاجِزٍ
وَسَأَلْتُ ابْنَ عَبَّاسٍ فَقَالَ نَهَى النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ عَنْ بَيْعِ النَّخْلِ حَتَّى يَأْكُلَ أَوْ يُؤْكَلَ وَحَتَّى يُوزَنَ قُلْتُ وَمَا يُوزَنُ قَالَ رَجُلٌ عِنْدَهُ حَتَّى يُحْرَزَ"
2092,19,"Telah menceritakan kepada kami [Muhammad bin Salam] telah menceritakan kepada kami [Ya'laa] telah menceritakan kepada kami [Al A'masy] dari [Ibrahim] dari [Al Aswad] dari ['Aisyah radliallahu 'anha] berkata; ""Rasulullah shallallahu 'alaihi wasallam membeli makanan dari orang Yahudi dengan cara pembayaran di belakang, dan Beliau gadaikan baju besi Beliau (sebagai jaminan) "".","حَدَّثَنَا مُحَمَّدُ بْنُ سَلَّامٍ حَدَّثَنَا يَعْلَى حَدَّثَنَا الْأَعْمَشُ عَنْ إِبْرَاهِيمَ عَنْ الْأَسْوَدِ عَنْ عَائِشَةَ رَضِيَ اللَّهُ عَنْهَا قَالَتْ
اشْتَرَى رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ طَعَامًا مِنْ يَهُودِيٍّ بِنَسِيئَةٍ وَرَهَنَهُ دِرْعًا لَهُ مِنْ حَدِيدٍ"
2093,19,"Telah menceritakan kepada kami [Muhammad bin Mahbub] telah menceritakan kepada kami ['Abdul Wahid] telah menceritakan kepada kami [Al A'masy] berkata; ""Kami pernah saling menceritakan dihadapan [Ibrahim] tentang jual beli As-Salaf, maka dia berkata; Telah telah menceritakan kepada saya [Al Aswad] dari ['Aisyah radliallahu 'anha] bahwa Nabi shallallahu 'alaihi wasallam pernah membeli makanan dari orang Yahudi (dengan pembayaran di belakang dengan ketentuan waktu tertentu) dan beliau gadaikan baju besi Beliau (sebagai jaminan) "".","حَدَّثَنِي مُحَمَّدُ بْنُ مَحْبُوبٍ حَدَّثَنَا عَبْدُ الْوَاحِدِ حَدَّثَنَا الْأَعْمَشُ قَالَ تَذَاكَرْنَا عِنْدَ إِبْرَاهِيمَ الرَّهْنَ فِي السَّلَفِ فَقَالَ حَدَّثَنِي الْأَسْوَدُ عَنْ عَائِشَةَ رَضِيَ اللَّهُ عَنْهَا
أَنَّ النَّبِيَّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ اشْتَرَى مِنْ يَهُودِيٍّ طَعَامًا إِلَى أَجَلٍ مَعْلُومٍ وَارْتَهَنَ مِنْهُ دِرْعًا مِنْ حَدِيدٍ"
2094,19,"Telah menceritakan kepada kami [Abu Nu'aim] telah menceritakan kepada kami [Sufyan] dari [Ibnu Abi Najih] dari ['Abdullah bin Katsir] dari [Abu Al Minhal] dari [Ibnu 'Abbas radliallahu 'anhuma] berkata: Ketika Rasulullah shallallahu 'alaihi wasallam tiba di Madinah orang-orang mempraktekkan jual beli buah-buahan dengan sistim salaf, yaitu membayar dimuka dan diterima barangnya setelah kurun waktu dua atau tiga tahun. Maka Beliau bersabda: ""Lakukanlah jual beli salaf pada buah-buahan dengan takaran sampai waktu yang diketahui (pasti) "". Dan berkata ['Abdullah bin Al Walid] telah menceritakan kepada kami [Sufyan] telah menceritakan kepada kami [Ibnu Abi Najih] dan berkata: ""dengan takaran dan timbangan yang diketahui (pasti) "".","حَدَّثَنَا أَبُو نُعَيْمٍ حَدَّثَنَا سُفْيَانُ عَنْ ابْنِ أَبِي نَجِيحٍ عَنْ عَبْدِ اللَّهِ بْنِ كَثِيرٍ عَنْ أَبِي الْمِنْهَالِ عَنْ ابْنِ عَبَّاسٍ رَضِيَ اللَّهُ عَنْهُمَا قَالَ
قَدِمَ النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ الْمَدِينَةَ وَهُمْ يُسْلِفُونَ فِي الثِّمَارِ السَّنَتَيْنِ وَالثَّلَاثَ فَقَالَ أَسْلِفُوا فِي الثِّمَارِ فِي كَيْلٍ مَعْلُومٍ إِلَى أَجَلٍ مَعْلُومٍ
وَقَالَ عَبْدُ اللَّهِ بْنُ الْوَلِيدِ حَدَّثَنَا سُفْيَانُ حَدَّثَنَا ابْنُ أَبِي نَجِيحٍ وَقَالَ فِي كَيْلٍ مَعْلُومٍ وَوَزْنٍ مَعْلُومٍ"
