haditsId,kitabId,indo,arab
6705,75,"Telah menceritakan kepada kami [Muhammad bin Al Mutsanna] telah menceritakan kepada kami ['Abdul Wahhab] telah menceritakan kepada kami [Ayyub] dari [Abu Qilabah] telah menceritakan kepada kami [Malik bin Al Huwairits] berkata, ""Kami mendatangi Nabi shallallahu 'alaihi wasallam yang ketika itu kami masih muda sejajar umurnya, kemudian kami bermukim di sisi beliau selama dua puluh malam. Rasulullah shallallahu 'alaihi wasallam adalah seorang pribadi yang lembut. Maka ketika beliau menaksir bahwa kami sudah rindu dan selera terhadap isteri-isteri kami, beliau bersabda: ""Kembalilah kalian untuk menemui isteri-isteri kalian, berdiamlah bersama mereka, ajari dan suruhlah mereka, "" dan beliau menyebut beberapa perkara yang sebagian kami ingat dan sebagiannya tidak, ""dan shalatlah sebagaimana kalian melihat aku shalat. Jika shalat telah tiba, hendaklah salah seorang di antara kalian melakukan adzan dan yang paling dewasa menjadi imam.""","حَدَّثَنَا مُحَمَّدُ بْنُ الْمُثَنَّى حَدَّثَنَا عَبْدُ الْوَهَّابِ حَدَّثَنَا أَيُّوبُ عَنْ أَبِي قِلَابَةَ حَدَّثَنَا مَالِكُ بْنُ الْحُوَيْرِثِ قَالَ
أَتَيْنَا النَّبِيَّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ وَنَحْنُ شَبَبَةٌ مُتَقَارِبُونَ فَأَقَمْنَا عِنْدَهُ عِشْرِينَ لَيْلَةً وَكَانَ رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ رَفِيقًا فَلَمَّا ظَنَّ أَنَّا قَدْ اشْتَهَيْنَا أَهْلَنَا أَوْ قَدْ اشْتَقْنَا سَأَلَنَا عَمَّنْ تَرَكْنَا بَعْدَنَا فَأَخْبَرْنَاهُ قَالَ ارْجِعُوا إِلَى أَهْلِيكُمْ فَأَقِيمُوا فِيهِمْ وَعَلِّمُوهُمْ وَمُرُوهُمْ وَذَكَرَ أَشْيَاءَ أَحْفَظُهَا أَوْ لَا أَحْفَظُهَا وَصَلُّوا كَمَا رَأَيْتُمُونِي أُصَلِّي فَإِذَا حَضَرَتْ الصَّلَاةُ فَلْيُؤَذِّنْ لَكُمْ أَحَدُكُمْ وَلْيَؤُمَّكُمْ أَكْبَرُكُمْ"
6706,75,"Telah menceritakan kepada kami [Musaddad] dari [Yahya] dari [At Taimi] dari [Abu Utsman] dari [Ibn Mas'ud] berkata, ""Rasulullah shallallahu 'alaihi wasallam bersabda: ""Janganlah adzan bilal mencegah kalian dari makan sahur, sebab dia adzan -atau ia katakan dengan redaksi 'memanggil'- agar orang yang shalat malam pulang, dan yang tidur agar bangun, fajar itu bukan, beliau katakan begini -Yahya mendemontrasikannya dengan menyatukan kedua telapak tangannya-hingga beliau katakan begini -Yahya mendemontrasikannya dengan merenggangkan kedua jarinya, telunjuk dan jari tengah.""","حَدَّثَنَا مُسَدَّدٌ عَنْ يَحْيَى عَنْ التَّيْمِيِّ عَنْ أَبِي عُثْمَانَ عَنْ ابْنِ مَسْعُودٍ قَالَ
قَالَ رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ لَا يَمْنَعَنَّ أَحَدَكُمْ أَذَانُ بِلَالٍ مِنْ سَحُورِهِ فَإِنَّهُ يُؤَذِّنُ أَوْ قَالَ يُنَادِي لِيَرْجِعَ قَائِمَكُمْ وَيُنَبِّهَ نَائِمَكُمْ وَلَيْسَ الْفَجْرُ أَنْ يَقُولَ هَكَذَا وَجَمَعَ يَحْيَى كَفَّيْهِ حَتَّى يَقُولَ هَكَذَا وَمَدَّ يَحْيَى إِصْبَعَيْهِ السَّبَّابَتَيْنِ"
6707,75,"Telah menceritakan kepada kami [Musa bin Ismail] telah menceritakan kepada kami ['Abdul Aziz bin Muslim] telah menceritakan kepada kami [Abdullah bin Dinar], aku mendengar [Abdullah bin Umar] radliallahu 'anhuma dari Nabi shallallahu 'alaihi wasallam, beliau bersabda: ""Bilal mengumandangkan adzan di waktu malam, silahkan makan dan minumlah kalian hingga Ibnu Ummi Maktum mengumandangkan adzan.""","حَدَّثَنَا مُوسَى بْنُ إِسْمَاعِيلَ حَدَّثَنَا عَبْدُ الْعَزِيزِ بْنُ مُسْلِمٍ حَدَّثَنَا عَبْدُ اللَّهِ بْنُ دِينَارٍ سَمِعْتُ عَبْدَ اللَّهِ بْنَ عُمَرَ رَضِيَ اللَّهُ عَنْهُمَا
عَنْ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ قَالَ إِنَّ بِلَالًا يُنَادِي بِلَيْلٍ فَكُلُوا وَاشْرَبُوا حَتَّى يُنَادِيَ ابْنُ أُمِّ مَكْتُومٍ"
6708,75,"Telah menceritakan kepada kami [Hafs bin Umar] telah menceritakan kepada kami [Syu'bah] [Al Hakam] dari [Ibrahim] dari ['Alqamah] dari [Abdullah] berkata, ""Nabi shallallahu 'alaihi wasallam mengimami kami shalat zhuhur sebanyak lima rakaat, maka beliau ditegur 'Apakah shalat sekarang ditambah? ' Nabi bertanya: 'Memang berapa shalatku? ' para sahabat menjawab, ""Lima rakaat, "" maka beliau sujud dua kali setelah mengucapkan salam.""","حَدَّثَنَا حَفْصُ بْنُ عُمَرَ حَدَّثَنَا شُعْبَةُ عَنْ الْحَكَمِ عَنْ إِبْرَاهِيمَ عَنْ عَلْقَمَةَ عَنْ عَبْدِ اللَّهِ قَالَ
صَلَّى بِنَا النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ الظُّهْرَ خَمْسًا فَقِيلَ أَزِيدَ فِي الصَّلَاةِ قَالَ وَمَا ذَاكَ قَالُوا صَلَّيْتَ خَمْسًا فَسَجَدَ سَجْدَتَيْنِ بَعْدَ مَا سَلَّمَ"
6709,75,"Telah menceritakan kepada kami [Ismail] telah menceritakan kepadaku [Malik] dari [Ayyub] dari [Muhammad] dari [Abu Hurairah], bahwa Rasulullah shallallahu 'alaihi wasallam menyelesaikan shalatnya padahal baru melakukan dua rakaat. Karenanya Dzul Yadaini bertanya, 'Apakah engkau meringkas shalat ya Rasulullah, ataukah engkau sekedar lupa? ' Nabi balik bertanya: 'Apakah Dzul Yadaini benar? ' Para sahabat menjawab, 'Benar! Lantas Rasulullah shallallahu 'alaihi wasallam berdiri dan melanjutkan shalat dua rakaat berikutnya, kemudian beliau mengucapkan salam, kemudian bertakbir, kemudian sujud seperti sujudnya atau lebih lama, kemudian mengangkat sujudnya, kemudian bertakbir dan sujud seperti sujudnya, kemudian beliau mengangkat sujudnya.""","حَدَّثَنَا إِسْمَاعِيلُ حَدَّثَنِي مَالِكٌ عَنْ أَيُّوبَ عَنْ مُحَمَّدٍ عَنْ أَبِي هُرَيْرَةَ
أَنَّ رَسُولَ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ انْصَرَفَ مِنْ اثْنَتَيْنِ فَقَالَ لَهُ ذُو الْيَدَيْنِ أَقَصُرَتْ الصَّلَاةُ يَا رَسُولَ اللَّهِ أَمْ نَسِيتَ فَقَالَ أَصَدَقَ ذُو الْيَدَيْنِ فَقَالَ النَّاسُ نَعَمْ فَقَامَ رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ فَصَلَّى رَكْعَتَيْنِ أُخْرَيَيْنِ ثُمَّ سَلَّمَ ثُمَّ كَبَّرَ ثُمَّ سَجَدَ مِثْلَ سُجُودِهِ أَوْ أَطْوَلَ ثُمَّ رَفَعَ ثُمَّ كَبَّرَ فَسَجَدَ مِثْلَ سُجُودِهِ ثُمَّ رَفَعَ"
6710,75,"Telah menceritakan kepada kami [Ismail] telah menceritakan kepadaku [Malik] dari [Abdullah bin Dinar] dari [Abdullah bin Umar] berkata, ""Tatkala para sahabat di Quba' sedang melakukan shalat subuh, tiba-tiba ada seorang utusan mendatangi mereka seraya berkata, 'Rasulullah shallallahu 'alaihi wasallam malam tadi diturunkan kepadanya ayat Al Qur'an yang berisi perintah untuk menghadap Ka'bah! ' Waktu itu wajah mereka sedang menghadap ke arah Syam, maka secara spontan mereka memalingkan ke Ka'bah.""","حَدَّثَنَا إِسْمَاعِيلُ حَدَّثَنِي مَالِكٌ عَنْ عَبْدِ اللَّهِ بْنِ دِينَارٍ عَنْ عَبْدِ اللَّهِ بْنِ عُمَرَ قَالَ
بَيْنَا النَّاسُ بِقُبَاءٍ فِي صَلَاةِ الصُّبْحِ إِذْ جَاءَهُمْ آتٍ فَقَالَ إِنَّ رَسُولَ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ قَدْ أُنْزِلَ عَلَيْهِ اللَّيْلَةَ قُرْآنٌ وَقَدْ أُمِرَ أَنْ يَسْتَقْبِلَ الْكَعْبَةَ فَاسْتَقْبِلُوهَا وَكَانَتْ وُجُوهُهُمْ إِلَى الشَّأْمِ فَاسْتَدَارُوا إِلَى الْكَعْبَةِ"
6711,75,"Telah menceritakan kepada kami [Yahya] telah menceritakan kepada kami [Waki'] dari [Israil] dari [Abu Ishaq] dari [Al Bara'] ia berkata, ""Tatkala Rasulullah shallallahu 'alaihi wasallam tiba di Madinah, beliau shalat menghadap Baitul Maqdis selama enam belas atau tujuh belas bulan, padahal beliau amat senang jika disuruh menghadap Ka'bah. Maka Allah pun menurunkan ayat: '(Kami telah melihat penglihatan wajahmu di langit, maka kami palingkan kamu ke kiblat yang kamu ridhai) ' (Qs. Al Baqarah: 144), maka beliau dihadapkan wajahnya ke Ka'bah, ketika itu seseorang shalat 'ashar bersama beliau, lantas keluar dan melewati sekelompok orang-orang Anshar, lalu ia katakan kepada mereka sekaligus bersaksi bahwa ia telah shalat bersama nabi shallallahu 'alaihi wasallam, dan kiblat beliau telah di hadapkan ke Ka'bah, maka mereka pun menggeser kiblatnya yang ketika itu mereka sedang rukuk pada shalat 'ashar.""","حَدَّثَنَا يَحْيَى حَدَّثَنَا وَكِيعٌ عَنْ إِسْرَائِيلَ عَنْ أَبِي إِسْحَاقَ عَنْ الْبَرَاءِ قَالَ
لَمَّا قَدِمَ رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ الْمَدِينَةَ صَلَّى نَحْوَ بَيْتِ الْمَقْدِسِ سِتَّةَ عَشَرَ أَوْ سَبْعَةَ عَشَرَ شَهْرًا وَكَانَ يُحِبُّ أَنْ يُوَجَّهَ إِلَى الْكَعْبَةِ فَأَنْزَلَ اللَّهُ تَعَالَى
{ قَدْ نَرَى تَقَلُّبَ وَجْهِكَ فِي السَّمَاءِ فَلَنُوَلِّيَنَّكَ قِبْلَةً تَرْضَاهَا }
فَوُجِّهَ نَحْوَ الْكَعْبَةِ وَصَلَّى مَعَهُ رَجُلٌ الْعَصْرَ ثُمَّ خَرَجَ فَمَرَّ عَلَى قَوْمٍ مِنْ الْأَنْصَارِ فَقَالَ هُوَ يَشْهَدُ أَنَّهُ صَلَّى مَعَ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ وَأَنَّهُ قَدْ وُجِّهَ إِلَى الْكَعْبَةِ فَانْحَرَفُوا وَهُمْ رُكُوعٌ فِي صَلَاةِ الْعَصْرِ"
6712,75,"Telah menceritakan kepadaku [Yahya bin Qaza'ah] telah menceritakan kepadaku [Malik] dari [Ishaq bin Abdullah bin Abu Thalhah] dari [Anas bin Malik] ia berkata, ""Pernah aku memberi minum Abu Thalhah Al Anshari, Abu Ubaidah bin Al Jarrah dan Ubbay bin Ka'b berupa minuman dari fadhih atau kurma. Lantas ada seorang utusan mendatangi mereka dan berkata, 'Hai..sungguh, khamer telah diharamkan! Secara spontan Abu Thalhah berkata, 'Wahai Anas, bangkit dan pecahkanlah kendi-kendi minuman itu! ' Anas berkata, ""Maka aku pun ke arah gentong-gentong kami dan kubanting bagian bawahnya hingga remuk.""","حَدَّثَنِي يَحْيَى بْنُ قَزَعَةَ حَدَّثَنِي مَالِكٌ عَنْ إِسْحَاقَ بْنِ عَبْدِ اللَّهِ بْنِ أَبِي طَلْحَةَ عَنْ أَنَسِ بْنِ مَالِكٍ رَضِيَ اللَّهُ عَنْهُ قَالَ
كُنْتُ أَسْقِي أَبَا طَلْحَةَ الْأَنْصَارِيَّ وَأَبَا عُبَيْدَةَ بْنَ الْجَرَّاحِ وَأُبَيَّ بْنَ كَعْبٍ شَرَابًا مِنْ فَضِيخٍ وَهُوَ تَمْرٌ فَجَاءَهُمْ آتٍ فَقَالَ إِنَّ الْخَمْرَ قَدْ حُرِّمَتْ فَقَالَ أَبُو طَلْحَةَ يَا أَنَسُ قُمْ إِلَى هَذِهِ الْجِرَارِ فَاكْسِرْهَا قَالَ أَنَسٌ فَقُمْتُ إِلَى مِهْرَاسٍ لَنَا فَضَرَبْتُهَا بِأَسْفَلِهِ حَتَّى انْكَسَرَتْ"
6713,75,"Telah menceritakan kepada kami [Sulaiman bin Harb] telah menceritakan kepada kami [Syu'bah] dari [Abu Ishaq] dari [Shilah] dari [Khudzaifah], bahwa Nabi shallallahu 'alaihi wasallam berkata kepada penduduk Najran: ""Sungguh, akan aku utus untuk kalian seorang laki-laki dan benar-benar terpercaya!"" Para sahabat nabi shallallahu 'alaihi wasallam akhirnya mengharap untuk mendapatkan kehormatan tersebut, akhirnya beliau mengutus Abu 'Ubaidah bin Al Jarrah.""","حَدَّثَنَا سُلَيْمَانُ بْنُ حَرْبٍ حَدَّثَنَا شُعْبَةُ عَنْ أَبِي إِسْحَاقَ عَنْ صِلَةَ عَنْ حُذَيْفَةَ
أَنَّ النَّبِيَّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ قَالَ لِأَهْلِ نَجْرَانَ لَأَبْعَثَنَّ إِلَيْكُمْ رَجُلًا أَمِينًا حَقَّ أَمِينٍ فَاسْتَشْرَفَ لَهَا أَصْحَابُ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ فَبَعَثَ أَبَا عُبَيْدَةَ"
6714,75,"Telah menceritakan kepada kami [Sulaiman bin Harb] telah menceritakan kepada kami [Syu'bah] dari [Khalid] dari [Abu Qilabah] dari [Anas] radliallahu 'anhu, Nabi shallallahu 'alaihi wasallam bersabda: ""Setiap umat mempunyai orang kepercayaan, dan kepercayaan umat ini ialah Abu 'Ubaidah bin Al Jarrah.""","حَدَّثَنَا سُلَيْمَانُ بْنُ حَرْبٍ حَدَّثَنَا شُعْبَةُ عَنْ خَالِدٍ عَنْ أَبِي قِلَابَةَ عَنْ أَنَسٍ رَضِيَ اللَّهُ عَنْهُ
قَالَ النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ لِكُلِّ أُمَّةٍ أَمِينٌ وَأَمِينُ هَذِهِ الْأُمَّةِ أَبُو عُبَيْدَةَ"
